Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
0.1	Rtr9	1	dev[9]=net(1,9-10)	InTimedOutInterests	0	0	0	0
0.1	Rtr9	1	dev[9]=net(1,9-10)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr9	1	dev[9]=net(1,9-10)	OutTimedOutInterests	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	InInterests	80	2.17969	10	0.272461
0.1	Rtr10	0	dev[10]=net(0,9-10)	OutInterests	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	DropInterests	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	InNacks	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	OutNacks	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	DropNacks	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	InData	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	OutData	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	DropData	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	InSatisfiedInterests	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	InTimedOutInterests	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr10	0	dev[10]=net(0,9-10)	OutTimedOutInterests	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	InInterests	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	OutInterests	80	2.17969	10	0.272461
0.1	Rtr10	1	dev[10]=net(1,10-11)	DropInterests	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	InNacks	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	OutNacks	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	DropNacks	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	InData	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	OutData	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	DropData	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	InSatisfiedInterests	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	InTimedOutInterests	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr10	1	dev[10]=net(1,10-11)	OutTimedOutInterests	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	InInterests	72	1.96094	9	0.245117
0.1	Rtr11	0	dev[11]=net(0,10-11)	OutInterests	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	DropInterests	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	InNacks	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	OutNacks	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	DropNacks	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	InData	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	OutData	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	DropData	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	InSatisfiedInterests	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	InTimedOutInterests	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	OutSatisfiedInterests	0	0	0	0
0.1	Rtr11	0	dev[11]=net(0,10-11)	OutTimedOutInterests	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	InInterests	0	0	0	0
0.1	Rtr11	1	dev[11]=net(1,11-12)	OutInterests	72	1.96094	9	0.245117
0.1	Rtr11	1	dev[11]=net(1,11-12)	DropInterests	0	0	0	0
